  1.8300000e+002 -1.5821172e+000  1.1919185e+001
  1.8400000e+002 -1.6473895e+000  9.9249573e+000
  1.8500000e+002 -1.7083354e+000  7.9902306e+000
  1.8600000e+002 -1.7597544e+000  6.1398683e+000
  1.8700000e+002 -1.7590337e+000  4.4271483e+000
  1.8800000e+002 -1.5723349e+000  2.8909395e+000
  1.8900000e+002  8.3578509e-001  2.1672494e+000
  1.9000000e+002  6.8218005e-001 -2.4104348e-001
  1.9100000e+002  1.1928376e+000 -4.4222775e+000
  1.9200000e+002  5.0853000e+000  2.7379210e+001
  1.9300000e+002  3.3651083e+000  2.6484339e+001
  1.9400000e+002  2.0385451e+000  1.6991871e+001
  1.9500000e+002 -2.1874760e+001 -3.2114275e+000
  1.9600000e+002 -2.1475077e+001 -6.5334430e+000
  1.9700000e+002  3.8797789e+000  2.0225443e+001
  1.9800000e+002  6.8013592e+000  2.6754223e+001
  1.9900000e+002  3.6335084e+000  2.3885038e+001
  2.0000000e+002 -2.3827477e+001 -3.4665990e+000
  2.0100000e+002  1.1804136e+000 -6.3037143e+000
  2.0200000e+002 -9.3873662e-001  2.6302914e+001
  2.0300000e+002  1.2292961e+001  2.8866325e+001
  2.0400000e+002 -2.5432940e+001 -4.9764376e+000
  2.0500000e+002 -2.3465664e+001 -4.5856938e+000
  2.0600000e+002  2.5010562e+000  2.1899475e+001
  2.0700000e+002  1.0253367e+000  1.7453089e+001
  2.0800000e+002 -2.0371010e+000 -2.6399082e-001
  2.0900000e+002 -2.5899553e+000 -4.8009400e+000
  2.1000000e+002 -8.4802742e+000 -5.7626162e+000
  2.1100000e+002 -9.7642050e+000 -5.4503436e+000
  2.1200000e+002 -1.1510540e+001 -5.2960501e+000
  2.1300000e+002 -1.3375834e+001 -5.1950278e+000
  2.1400000e+002 -1.3961394e-001  4.4876976e+000
  2.1500000e+002 -4.6523104e+000 -4.7752304e+000
  2.1600000e+002 -6.8237406e-001 -2.9164262e+000
  2.1700000e+002 -1.5269041e+001 -5.1136398e+000
  2.1800000e+002 -6.5630078e-002  6.1542158e+000
  2.1900000e+002 -1.0848925e+000 -1.3993216e+000
  2.2000000e+002 -1.0667982e+000  1.6208717e+000
  2.2100000e+002 -1.2416123e-002  7.9882774e+000
  2.2200000e+002  8.4801786e-002  1.1883949e+001
  2.2300000e+002  3.3732090e-002  9.9200001e+000
  2.2400000e+002  1.6411960e-001  1.3896588e+001
  2.2500000e+002  4.0828678e-001  1.5832887e+001
  2.2600000e+002  6.2548000e-001  2.0301069e+001
  2.2700000e+002 -1.5091382e-001  1.8186323e+001
  2.2800000e+002 -1.7141928e+001 -5.0428271e+000
  2.2900000e+002 -1.8970408e+001 -4.9722018e+000
  2.3000000e+002 -5.9437811e-001  2.4263607e+001
  2.3100000e+002  1.9105823e+000  1.8736151e+001
  2.3200000e+002 -2.2267799e+001 -4.7361555e+000
  2.3300000e+002  5.0841107e+000  2.5198748e+001
  2.3400000e+002 -6.6111338e-001 -4.6510396e+000
  2.3500000e+002 -2.3531175e+000 -1.9939441e+000
  2.3600000e+002  7.1716422e-001  2.1906799e+001
  2.3700000e+002  2.4258962e+000  2.3029923e+001
  2.3800000e+002 -4.2670317e+000 -2.9713812e+000
  2.3900000e+002 -2.4710689e+000 -3.2136631e+000
  2.4000000e+002 -2.9550574e+000  2.6103111e+001
  2.4100000e+002 -2.4406284e+001 -5.7874565e+000
  2.4200000e+002  1.1190001e+001  2.7602959e+001
  2.4300000e+002 -3.0056453e+000  2.8062460e+001
  2.4400000e+002 -2.8619568e+001 -4.7753134e+000
  2.4500000e+002 -2.7728453e+001 -2.3222816e+000
  2.4600000e+002 -2.6530188e+001 -2.0353825e+000
  2.4700000e+002 -2.4975317e+001 -1.6364346e+000
  2.4800000e+002 -2.8124073e+001 -3.5208149e+000
  2.4900000e+002  8.9939165e+000  2.7541290e+001
  2.5000000e+002  2.3391748e+000  2.0342255e+001
  2.5100000e+002  1.0400312e+001  2.8093359e+001
  2.5200000e+002 -8.0909562e-001  4.3539637e-001
  2.5300000e+002  2.3119676e+000  2.4786963e+001
  2.5400000e+002 -2.0704023e+001 -4.8751807e+000
  2.5500000e+002  8.1272823e-001  1.9105238e+001
  2.5600000e+002  9.8686588e-001  2.5321129e+001
  2.5700000e+002  1.1936902e+000  2.3480030e+001
  2.5800000e+002 -2.9302785e-001  3.2081323e+000
